smiles,mol_id,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,LogP,HBD,HBA,TPSA
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,TOX14698,0,0,0,0,0,0,0,0,0,0,0,0,312.837,4.78682,0,3,35.53
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,TOX27794,,,,,,,,1,,0,,,369.425,2.74052,3,8,117.54
CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,TOX27795,0,0,0,0,0,0,0,0,0,0,0,0,319.246,3.9277,0,2,16.13
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,TOX27796,0,,,,1,,,,,0,,,378.316,4.4479,2,3,45.15
O=C(O)CCC(=O)O.c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,TOX27797,0,,0,0,1,0,0,,0,,0,0,380.444,2.9301,3,4,98.99
CC1NCCOC1c1ccccc1,TOX27799,0,0,0,0,0,0,0,0,0,0,0,0,177.247,1.736,1,2,21.26
CCCc1ncc(C(=O)O)s1,TOX31498,,,,,,,,0,,0,,,171.221,1.7938,1,3,50.19
O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,TOX31499,,,,,,,,0,,0,,,1287.922,6.1344,4,8,169.72
CCCCCC(CO)CCC,TOX9302,0,0,0,0,0,0,0,0,0,0,0,0,158.285,2.9753,1,1,20.23
Cc1cccc2[nH]nnc12,TOX6171,0,0,0,0,0,0,0,0,0,0,0,0,133.154,1.26632,1,2,41.57
CCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](OCCO)[C@H]1OCCO,TOX9300,0,0,0,1,0,0,0,1,0,0,0,0,434.57,1.9652,3,8,114.68
CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,TOX6173,0,0,,0,0,0,0,,0,,0,0,278.304,-2.3394,2,8,127.2
C=CCN(CC=C)CC=C,TOX6174,0,0,0,0,0,0,0,1,0,0,,0,137.226,1.8464,0,1,3.24
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,TOX6175,0,0,0,0,0,0,0,0,0,0,0,0,249.27,-0.2703,0,6,66
O=C(NCO)NCO,TOX5141,0,0,0,0,0,0,0,0,0,0,0,0,120.108,-1.8148,4,3,81.59
Cc1cccc(O)c1C,TOX5143,0,0,0,0,0,0,0,0,0,0,0,0,122.167,2.00904,1,1,20.23
Cc1ccc(C)c(O)c1,TOX5145,0,0,0,0,0,0,0,0,0,0,0,0,122.167,2.00904,1,1,20.23
Cc1cc(C)cc(O)c1,TOX5148,0,0,0,0,0,0,0,0,0,0,0,0,122.167,2.00904,1,1,20.23
CN(C)c1ccc(N)cc1,TOX5149,,0,1,,1,0,0,1,1,0,1,0,136.198,1.3348,1,2,29.26
COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,TOX26880,0,,,,,0,,,0,,,1,761.85,3.41324,4,15,168.72
Nc1cc(=O)nc(N)[nH]1,TOX28964,0,0,0,0,0,0,0,0,0,0,0,0,126.119,-1.0657,3,4,97.79
Cc1coc2c1CCC(C)C2,TOX5534,,,,0,,0,0,0,0,0,,0,150.221,2.71282,0,1,13.14
Nc1c[n+](N2CCOCC2)no1,TOX28965,0,0,0,0,0,0,0,0,0,0,0,0,171.18,-1.4875,1,5,68.4
CC(C)(Cl)Cl,TOX10060,0,0,0,0,0,0,0,0,0,0,0,0,112.987,2.2001,0,0,0
O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1,TOX28968,0,,0,0,0,0,0,0,0,1,0,0,315.369,2.0157,3,4,78.79
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,TOX25635,0,0,0,0,0,0,,1,0,0,,,314.86,4.0669,0,2,6.48
Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N,TOX25637,0,0,0,0,,0,0,,0,,0,0,481.517,0.83087,6,8,181.06
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,TOX28969,0,0,0,0,1,1,0,,0,,0,0,391.555,5.9694,0,3,39.19
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,TOX25631,0,,1,1,0,,0,,0,1,0,,310.4,5.1878,0,2,17.82
CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,TOX25633,1,1,0,,0,,0,0,0,0,0,0,446.584,3.5227,2,6,100.9
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,TOX25632,0,0,0,0,,0,0,0,0,0,0,0,348.507,3.4841,1,3,46.53
O=C(O)c1ccc(OCCn2ccnc2)cc1,TOX25639,0,0,0,0,0,0,0,,0,,0,0,232.239,1.6603,1,4,64.35
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,TOX25638,0,,0,,,,0,,,1,,,337.573,5.5591,2,3,32.26
COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)c2ncccc2OCC(F)(F)F)n1,TOX20222,0,0,,0,,0,0,0,0,0,0,0,436.348,2.1244,1,9,143.7
CN/C(=N/[N+](=O)[O-])NCC1CCOC1,TOX14549,0,0,0,,0,0,0,0,0,0,0,0,202.214,-0.6204,2,3,88.79
CC1(C)OC[C@@H]2O[C@@]3(C(=O)[O-])OC(C)(C)O[C@H]3[C@@H]2O1,TOX14540,0,0,,0,0,0,0,0,0,0,0,0,273.261,-0.8656,0,7,86.28
O=Cc1ccccc1Cl,TOX4764,0,0,0,0,0,0,0,,0,0,0,0,140.569,2.1525,0,1,17.07
Nc1cccc(Cl)c1,TOX4761,0,0,0,0,0,0,0,0,0,0,0,0,127.574,1.9222,1,1,26.02
CCOc1ccc(N)c([N+](=O)[O-])c1,TOX2084,0,0,0,0,0,0,0,0,0,0,0,0,182.179,1.5757,1,4,78.39
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,TOX25946,1,0,,,0,0,0,0,0,0,0,0,307.397,3.24884,0,3,37.61
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,TOX25945,0,0,0,0,0,0,0,0,0,0,,0,381.907,4.2975,0,4,38.13
O=C1C=C2C=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31,TOX25944,0,0,,,,0,,,1,,0,,217.268,1.405,0,3,29.54
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,TOX25943,0,0,1,1,0,0,0,,0,1,0,,429.134,6.1178,0,4,39.41
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,TOX25942,0,0,0,0,0,0,0,,0,0,,0,407.576,5.6755,0,4,58.59
CC(=O)Nc1ccccc1O,TOX2082,0,0,1,0,0,0,0,1,0,0,0,0,151.165,1.3506,2,2,49.33
CCCc1cc(C(N)=S)ccn1,TOX25940,0,0,0,0,0,0,0,0,0,0,0,0,180.276,1.6683,1,2,38.91
CC(=O)Nc1cccc(O)c1,TOX2089,0,0,0,0,0,0,0,0,0,0,0,0,151.165,1.3506,2,2,49.33
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,TOX25948,0,0,,0,0,0,0,,0,0,0,0,389.387,0.966,2,8,123.04
C=CCCC#N,TOX7228,0,0,0,0,0,0,0,0,0,0,0,0,81.118,1.47618,0,1,23.79
C=CC/C=C/C,TOX7227,0,0,0,0,,0,0,0,0,0,,0,82.146,2.1386,0,0,0
CCCCOC(=O)CC,TOX7223,0,0,0,0,0,0,0,0,0,0,0,0,130.187,1.7397,0,2,26.3
CC1=CCC(=C(C)C)CC1,TOX7222,0,0,0,0,1,0,0,0,0,0,0,0,136.238,3.453,0,0,0
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,TOX3938,0,0,0,0,0,0,0,0,0,0,0,0,336.384,3.1436,0,6,78.9
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,TOX3425,0,0,0,,,0,,,0,,,,329.371,3.3265,1,4,39.72
CCSC(=O)N(CC(C)C)CC(C)C,TOX3936,0,0,0,0,0,0,0,0,0,0,0,0,217.378,3.4735,0,2,20.31
NC1=NC(=O)C(c2ccccc2)O1,TOX3427,0,0,0,0,0,0,0,0,0,0,0,0,176.175,0.5992,1,3,64.68
CCC(=O)c1ccc(O)cc1,TOX3426,0,0,0,0,0,0,0,,0,0,0,0,150.177,1.9849,1,2,37.3
CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,TOX3932,0,,0,,,0,,0,,0,1,0,403.114,5.34918,0,3,50.09
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,TOX3422,1,1,,,0,0,0,,0,,0,0,434.504,2.3224,2,6,100.9
CCCCCCCCCCC,TOX1689,0,0,,,0,0,0,0,0,0,0,0,156.313,4.5371,0,0,0
CCCCCCCCCCC=O,TOX1688,0,0,0,0,1,0,0,0,0,0,0,0,170.296,3.7161,0,1,17.07
CC1=CC(=O)CC(C)(C)C1=O,TOX1685,0,0,0,0,0,0,0,0,0,0,0,0,152.193,1.5008,0,2,34.14
CCCCCCCCCCCCC(=O)O,TOX1684,0,0,0,0,,0,0,,0,0,0,0,214.349,4.382,1,1,37.3
O=C(O)CCCCCCCCCCCC(=O)O,TOX1683,0,0,0,0,0,0,0,0,0,0,0,0,244.331,3.4467,2,2,74.6
O=C(CCl)C(Cl)Cl,TOX1680,0,1,,,1,1,1,1,0,,,1,161.415,1.598,0,1,17.07
CCC(C)c1ccc(O)cc1,TOX2332,0,0,0,0,,0,0,0,0,0,1,0,150.221,2.9057,1,1,20.23
CCCCCCCC(=O)N(C)C,TOX7364,0,0,0,0,0,0,0,0,0,0,0,0,171.284,2.4351,0,1,20.31
CCC(C)c1ccccc1O,TOX2331,0,0,0,0,0,0,0,0,0,0,1,0,150.221,2.9057,1,1,20.23
CN(C)CCCCCCN(C)C,TOX13701,0,0,0,0,0,0,0,0,0,0,0,0,172.316,1.67,0,2,6.48
O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,TOX782,0,,0,0,1,1,,1,0,0,0,0,321.163,4.0896,1,3,55.12
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,TOX784,0,0,0,1,0,0,0,1,0,0,1,0,404.547,4.1955,1,5,72.83
O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O,TOX24544,0,0,1,,,0,0,1,0,,1,,308.293,3.7059,2,4,92.47
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,TOX24545,0,0,1,0,0,0,0,0,0,0,0,0,457.483,0.1866,5,9,164.63
CCCCCCCC1CCCC1=O,TOX24547,0,0,0,0,0,0,0,0,0,0,,0,182.307,3.7161,0,1,17.07
CC1=CC(C)C(C=O)C(C)C1,TOX24541,0,0,0,0,0,0,0,0,0,0,0,0,152.237,2.4237,0,1,17.07
O=S(=O)([O-])c1ccc2cc(O)c(S(=O)(=O)[O-])cc2c1,TOX24543,0,0,0,0,0,0,0,0,0,0,0,0,302.285,0.3536,1,7,134.63
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,TOX3680,0,0,0,0,0,0,0,,0,,0,0,467.52,-6.2958,10,14,268.17
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,TOX3685,0,,,0,0,0,,,0,0,1,0,273.244,2.54542,2,5,100.67
N#C[Au-]C#N,TOX24549,0,,,,,1,,1,1,1,,,249.003,0.03106,0,2,47.58
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,TOX3687,0,,0,0,0,0,0,0,0,0,1,0,325.496,5.34142,1,2,23.47
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,TOX25498,0,0,1,,0,0,0,,0,,,0,532.472,4.4627,0,8,64.88
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,TOX27893,0,0,0,1,,,,,0,,,,531.585,5.2928,0,5,91.19
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,TOX27892,0,0,0,1,,,0,1,0,0,1,,372.453,3.5047,0,4,66.01
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,TOX25490,0,0,0,1,0,0,0,,0,1,,,397.758,6.518,0,3,17.82
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,TOX25493,0,0,0,0,0,0,0,0,0,0,,0,387.44,1.0568,1,8,103.04
OCCOc1ccccc1,TOX1976,0,0,0,0,0,0,0,0,0,0,0,0,138.166,1.0577,1,2,29.46
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,TOX25494,0,0,,0,0,0,0,,0,,,0,351.443,2.8424,2,6,84.86
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,TOX25497,0,0,,,0,0,0,1,0,1,,0,372.808,3.1418,3,6,91.68
CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,TOX25496,0,0,0,0,0,0,0,0,0,0,0,0,287.406,4.985,0,1,3.24
O=NN1CCN(N=O)CC1,TOX527,0,0,,0,0,0,0,0,0,0,0,0,144.134,-0.0332,0,4,65.34
C=C(C)[C@H]1CC=C(C)C(=O)C1,TOX256,0,0,0,0,0,0,0,0,0,0,0,0,150.221,2.4879,0,1,17.07
Oc1ccccc1O,TOX257,0,0,1,,0,1,0,1,0,0,0,0,110.112,1.0978,2,2,40.46
ClC(Cl)(Cl)Cl,TOX250,0,0,0,0,0,0,0,0,0,0,0,0,153.823,2.5529,0,0,0
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,TOX523,0,,,0,,0,,1,,0,1,0,184.107,1.2086,1,5,106.51
CCC(Br)(CC)C(=O)NC(N)=O,TOX252,0,0,0,0,0,0,0,0,0,0,0,0,237.097,1.135,2,2,72.19
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)C(C)(C)CCC1,TOX253,0,0,0,0,0,0,0,,0,,0,0,536.888,12.6058,0,0,0
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],TOX528,0,0,0,0,0,0,0,0,0,0,0,0,182.135,1.81142,0,4,86.28
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],TOX529,0,0,0,0,0,0,0,0,0,0,0,0,182.135,1.81142,0,4,86.28
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,TOX2785,0,0,0,0,0,0,0,0,0,0,0,0,349.412,0.3486,3,5,112.73
CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,TOX21329,0,0,0,0,0,0,0,0,0,0,0,0,367.7,5.7852,0,3,35.53
CCCCOCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,TOX21328,0,0,0,0,0,0,0,0,0,0,0,0,355.645,4.3855,0,4,44.76
O=C(O)c1cccnc1C(=O)O,TOX21327,0,0,0,0,0,0,0,0,0,0,0,0,167.12,0.478,2,3,87.49
CC(O)C(C)O,TOX21321,0,0,0,0,0,0,0,0,0,0,0,0,90.122,-0.252,2,2,40.46
CCCC[N+]1(C)CCCC1.F[B-](F)(F)F,TOX29132,0,0,0,0,0,0,0,0,0,0,0,0,229.07,3.3269,0,0,0
CCC(=O)c1cccc(Cl)c1,TOX29133,0,0,0,0,0,0,0,0,0,0,,0,168.623,2.9327,0,1,17.07
CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,TOX29130,0,0,0,0,0,0,0,0,0,0,0,0,236.293,-0.1844,0,5,75.24
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,TOX29131,0,0,0,0,0,0,0,,0,0,0,0,237.049,3.38262,0,0,3.88
CCCCCCCCCCCCCCCCCBr,TOX29136,0,0,0,0,0,0,0,0,0,0,,0,319.371,7.2527,0,0,0
O=[N+]([O-])c1ccc(F)c(Cl)c1,TOX29134,0,0,0,0,0,0,0,0,0,0,0,0,175.546,2.3873,0,2,43.14
CC[n+]1ccccc1.F[B-](F)(F)F,TOX29135,0,0,0,0,0,0,0,0,0,0,0,0,194.968,2.294,0,0,3.88
CCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Cl,TOX29138,0,0,0,0,0,0,0,,0,0,0,0,336.879,3.8682,0,1,8.81
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,TOX21494,0,0,1,0,0,0,0,0,0,0,1,0,394.299,5.4232,1,3,51.22
OCC=Cc1ccccc1,TOX21491,0,0,0,0,1,0,0,0,0,0,0,0,134.178,1.6921,1,1,20.23
C/C=C(\C)C(C)=O,TOX21490,0,0,0,0,0,0,0,0,0,0,0,0,98.145,1.5416,0,1,17.07
CCCC(CC)c1ccccc1,TOX21492,0,0,0,0,0,0,0,0,0,0,0,0,162.276,3.9803,0,0,0
Cc1cc(CC(=O)O)c(C)n1-c1ccc(Cl)cc1,TOX26158,,,,,,,,,,0,,,263.724,3.37464,1,2,42.23
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,TOX6564,0,0,0,0,0,0,0,0,0,0,0,0,402.572,4.5388,0,6,71.06
O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)([O-])O,TOX26132,,,,,,,,0,,0,,,281.097,-1.6384,3,6,153.84
Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,TOX27949,0,,0,,1,1,,,0,0,,1,284.399,4.65738,2,2,40.46
CCCSC(=O)Cl,TOX5963,0,0,0,0,0,0,0,0,0,0,0,0,138.619,2.4884,0,2,17.07
O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1,TOX26131,0,0,0,0,,0,1,0,0,0,0,0,494.066,4.0123,2,2,57.53
CC(O)COC(C)(C)C,TOX5967,,,0,0,,0,0,0,0,0,0,0,132.203,1.1823,1,2,29.46
C1COC1,TOX5969,,,,0,,0,0,0,0,0,0,0,58.08,0.4067,0,1,9.23
CC(=O)/C=C/c1ccccc1,TOX11626,0,0,0,0,0,0,0,0,0,,0,0,146.189,2.2888,0,1,17.07
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,TOX26560,0,0,0,0,0,0,0,0,0,0,0,0,498.958,6.3482,0,0,0
NCc1ccccc1Sc1ccccc1CO,TOX26561,0,0,0,0,0,0,0,0,0,0,0,0,245.347,2.7888,2,3,46.25
c1ccc(CNCCNCc2ccccc2)cc1,TOX26563,,,,,,,,0,,0,,,240.35,2.566,2,2,24.06
CCCc1ccc(C(=O)O)cc1,TOX26564,0,0,0,0,0,0,0,,0,,0,0,164.204,2.3373,1,1,37.3
O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1,TOX26565,0,0,,0,0,0,1,0,0,0,0,0,266.218,4.0706,1,1,37.3
C=CCCCCCCCCC(=O)OC,TOX26566,0,0,0,0,0,0,0,,0,,0,0,198.306,3.4662,0,2,26.3
CC(=O)Oc1ccc(C)cc1,TOX26567,0,0,0,0,0,0,0,0,0,0,0,0,150.177,1.92032,0,2,26.3
O=C([O-])c1nc(O)nc(O)n1,TOX26568,0,0,0,0,0,0,,,0,,0,0,156.077,-2.3537,2,7,119.26
[O-][n+]1cccc(CO)c1,TOX26569,0,0,0,0,,0,0,0,0,0,0,0,125.127,-0.1877,1,2,47.17
OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,TOX3193,0,0,0,0,0,0,0,0,0,0,,0,342.297,-5.3972,8,11,189.53
CNc1c2c(nn1C)CCCC2,TOX26130,0,0,0,0,0,0,0,0,0,0,0,0,165.24,1.3406,1,3,29.85
CC(O)C(=O)O,TOX3192,1,0,0,0,0,0,0,0,0,0,0,0,90.078,-0.5482,2,2,57.53
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,TOX3195,0,0,,0,0,0,0,0,0,0,,0,256.096,2.0098,2,5,90.71
O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,TOX21540,0,0,0,0,0,0,0,0,0,0,0,0,211.129,0.9912,2,4,117.74
CCOCN(C(=O)CCl)c1c(C)cccc1CC,TOX3848,0,0,0,,0,0,,1,0,1,,0,269.772,3.12322,0,2,29.54
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@@]5(C)C(CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)[C@@H](O)C[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,TOX3197,,,0,,,0,1,,,,1,1,985.127,0.6131,8,20,288.28
COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2,TOX26305,0,0,,0,0,0,,0,0,0,,0,712.84,6.1984,0,10,106.51
COC(=O)C(CN)c1c[nH]c2ccc(OC)cc12,TOX26306,0,0,1,0,0,0,0,,0,,0,0,248.282,1.3918,2,4,77.34
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,TOX26307,0,1,1,,0,,1,1,1,1,,1,387.85,3.462,2,7,78.86
Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O,TOX26300,0,0,,0,,0,0,0,0,0,0,0,269.3,3.25394,2,2,66.4
OB(O)O[Hg]c1ccccc1,TOX26308,0,1,,,,1,,,1,,,1,338.521,-0.7045,2,3,49.69
CC(=O)c1sc(C)nc1C,TOX27680,0,0,0,0,0,0,0,0,0,0,0,0,155.222,1.96254,0,3,29.96
CCC(=O)C(=O)CC,TOX27681,0,0,0,0,0,0,0,0,0,0,0,0,114.144,0.9446,0,2,34.14
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,TOX28567,0,,0,0,0,0,,,0,,0,,594.668,-0.5886,2,11,182.48
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,TOX25824,0,0,0,0,1,0,0,,0,,,0,1167.192,-15.89672,30,30,669.18
CN[C@@H](C)[C@H](O)c1ccccc1,TOX25825,0,0,0,0,1,0,0,0,0,0,0,0,165.236,1.3279,2,2,32.26
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,TOX1309,0,0,0,0,,0,0,0,0,0,0,0,300.745,2.4722,1,3,52.9
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,TOX4159,0,0,1,0,0,0,,1,0,0,1,0,332.4,4.0218,1,5,73.59
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,TOX4154,0,0,1,0,0,0,0,0,0,0,0,0,330.171,2.88,1,3,69.72
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],TOX25820,,,,,,,,0,,0,,,376.39,-2.1829,1,7,129.67
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,TOX1301,0,0,0,1,,1,0,,0,,,,563.647,4.7476,4,6,144.6
ClC=CCCl,TOX1307,0,0,0,0,0,0,0,0,0,0,0,0,110.971,1.9777,0,0,0
NCCS(=O)(=O)O,TOX1304,0,0,1,0,0,0,0,1,0,0,1,0,125.149,-1.1671,2,3,80.39
O=c1[nH]c(=O)n(C2CCCO2)cc1F,TOX1305,0,0,0,0,0,0,0,0,0,0,0,0,200.169,-0.0153,1,4,64.09
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,TOX7633,0,0,,0,1,1,0,0,0,0,,0,1177.655,15.8792,4,12,186.12
CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,TOX7635,0,0,0,0,1,1,0,0,0,0,0,0,286.412,3.4356,0,4,52.6
CCCCCCCN,TOX681,0,0,0,0,0,0,0,0,0,0,,0,115.22,1.9155,1,1,26.02
Cc1cccc2sc(N)nc12,TOX4487,0,0,1,0,0,0,0,1,0,0,,0,164.233,2.18692,1,3,38.91
COc1cccc2sc(N)nc12,TOX4484,,0,1,0,0,0,0,0,0,0,1,0,180.232,1.8871,1,4,48.14
COc1ccc2nc(N)sc2c1,TOX4485,0,0,1,,1,0,0,0,0,0,0,0,180.232,1.8871,1,4,48.14
CCOc1ccc2nc(N)sc2c1,TOX4481,0,0,1,,1,0,0,,1,0,,0,194.259,2.2772,1,4,48.14
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,TOX687,0,0,0,0,1,1,0,0,0,0,0,0,290.832,3.6444,0,0,0
Cc1ccc(O)c(N)c1,TOX4488,0,0,1,,,0,1,1,1,0,,0,123.155,1.28282,2,2,46.25
Cc1ccc(N)cc1O,TOX4489,0,0,1,0,0,0,0,1,0,0,,0,123.155,1.28282,2,2,46.25
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,TOX685,0,0,0,0,1,,0,0,0,0,0,0,290.832,3.6444,0,0,0
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl,TOX684,0,0,,,0,0,0,,0,0,1,0,290.832,3.6444,0,0,0
